# from spn projections from WannierBerri! (not PROCAR, from which the spin projections are kind of wrong)
# following the structure of PROCAR: all bands at 0th k-point, follows all bands at 1st k-point, ...
#  Sx	Sy	Sz
-2.024349756539e-02 1.737824408337e-03 9.995430111885e-01
2.050678618252e-02 -2.141254255548e-03 -9.995072484016e-01
7.270213682204e-03 -7.309052627534e-03 9.994519948959e-01
-7.601864635944e-03 7.709498517215e-03 -9.996566772461e-01
4.722552374005e-02 -8.029751479626e-02 9.952079057693e-01
-4.822698235512e-02 8.058851212263e-02 -9.953773617744e-01
4.098181426525e-02 -4.916637018323e-02 9.973521232605e-01
-4.225058108568e-02 5.033402517438e-02 -9.968344569206e-01
-2.500699646771e-02 4.793398082256e-02 9.970236420631e-01
2.643013186753e-02 -4.682318493724e-02 -9.969086647034e-01
-3.884421661496e-02 4.996147751808e-02 9.947021603584e-01
4.528538323939e-03 -3.781488537788e-02 -9.979154467583e-01
-5.217908695340e-02 1.457051653415e-02 9.933484792709e-01
1.148988381028e-01 1.076642125845e-01 -8.749126195908e-01
-1.147067099810e-01 4.873645305634e-02 8.530454039574e-01
8.165464550257e-02 -1.799823492765e-01 -9.672109484673e-01
-4.312798753381e-02 4.932521283627e-02 9.836034178734e-01
-1.176738995127e-03 -2.502272464335e-02 9.937053918839e-01
6.103260815144e-02 7.887867279351e-03 -9.604438543320e-01
-3.351909667253e-02 1.144169550389e-02 -9.789078235626e-01
3.061910532415e-02 2.475867047906e-02 9.810689091682e-01
-1.462869644165e-01 1.119513884187e-01 9.174613952637e-01
1.436386555433e-01 -1.742571443319e-01 -9.378489851952e-01
1.074454467744e-02 -1.219590455294e-01 -9.817147850990e-01
6.133314594626e-02 -4.530261456966e-02 9.682362675667e-01
-1.623363932595e-04 2.263804781251e-04 9.663897752762e-01
3.616407411755e-05 7.383245974779e-05 9.487617611885e-01
1.432535937056e-04 -3.041025483981e-04 9.999997615814e-01
1.749126240611e-04 -4.139124357607e-04 -9.421453475952e-01
1.567457657075e-04 -5.481329208123e-05 -9.624913930893e-01
-3.339034738019e-04 4.459569754545e-04 -9.999995827675e-01
-1.661721616983e-02 2.867664955556e-02 -9.994391798973e-01
1.670793816447e-02 -2.883270382881e-02 9.994303584099e-01
-7.804404012859e-03 1.354077458382e-02 -9.998662471771e-01
7.887939922512e-03 -1.369055826217e-02 9.998638033867e-01
9.582168422639e-03 -1.480361446738e-02 9.969632625580e-01
-8.867640048265e-03 1.279249042273e-02 -9.932135343552e-01
1.000411156565e-02 -9.030598215759e-03 9.954548478127e-01
-5.484314169735e-03 -5.994955543429e-03 9.982731342316e-01
-1.563945086673e-03 4.735925700516e-03 9.857069253922e-01
4.173330496997e-03 1.744534075260e-02 -9.807566404343e-01
-1.922526769340e-02 4.237731918693e-02 9.565001130104e-01
-8.278830349445e-02 2.671285904944e-02 9.762527942657e-01
8.591994643211e-03 -7.961585186422e-03 -9.940196871758e-01
5.581997707486e-02 -4.658364132047e-02 -9.842328429222e-01
-8.042098022997e-03 -4.658606834710e-03 9.755672216415e-01
-2.079858817160e-02 3.173771500587e-02 -9.752267599106e-01
2.227740734816e-02 -3.172385692596e-02 9.865877032280e-01
-1.535986065865e-01 2.449278719723e-02 9.673011898994e-01
1.523902267218e-01 -3.219870105386e-02 -9.662965536118e-01
1.242573559284e-02 1.218655053526e-02 9.910398721695e-01
-3.364188969135e-02 2.376072481275e-02 -9.808925986290e-01
-1.339491009712e-01 3.739129751921e-02 -9.456918239594e-01
6.844353675842e-02 -4.148694127798e-02 9.430440068245e-01
3.774508461356e-02 -6.778558716178e-03 -9.542851448059e-01
-8.449210785329e-03 2.071660570800e-02 -9.968842864037e-01
5.889367684722e-02 -1.058906391263e-01 9.752853512764e-01
-5.317993089557e-02 8.300350606441e-02 -9.504075646400e-01
-2.528114616871e-02 5.076998472214e-02 -9.969421029091e-01
1.915349508636e-03 -8.110927301459e-04 9.998626708984e-01
-1.820890116505e-03 5.861704703420e-04 -9.999485611916e-01
-1.888561062515e-02 2.833447419107e-02 9.980790615082e-01
1.924256794155e-02 -2.812796272337e-02 -9.988577365875e-01
-9.093366563320e-03 -3.145843744278e-03 9.999322891235e-01
-1.339371036738e-02 -2.508939243853e-03 9.996610879898e-01
1.343862246722e-02 2.237543230876e-03 -9.996380805969e-01
3.800304140896e-03 2.930052869488e-04 9.995230436325e-01
-4.185639787465e-03 4.074944808963e-05 -9.997172951698e-01
4.530398920178e-02 -7.582839578390e-02 9.956492781639e-01
-4.687541350722e-02 7.577499002218e-02 -9.958276152611e-01
3.848439082503e-02 -3.705002367496e-02 9.979007244110e-01
-3.979972377419e-02 3.829228132963e-02 -9.973368644714e-01
-2.537094429135e-02 4.808242991567e-02 9.968997240067e-01
2.798666432500e-02 -4.658853262663e-02 -9.965074062347e-01
-3.791725635529e-02 1.820178702474e-02 9.952491521835e-01
1.924602873623e-02 -8.146030828357e-03 -9.969485998154e-01
-3.572897613049e-02 -1.123452279717e-02 9.969904422760e-01
6.445698440075e-02 6.843569129705e-02 -9.611305594444e-01
-1.128408983350e-01 1.495206207037e-01 9.291576743126e-01
9.987208247185e-02 -2.125022113323e-01 -9.587164521217e-01
-5.634467676282e-02 3.726855665445e-02 9.845498204231e-01
2.235590107739e-02 -2.775120921433e-02 9.893299937248e-01
2.919771708548e-02 6.445054709911e-02 -9.302129149437e-01
-6.089597940445e-02 -1.075946027413e-03 -8.899552822113e-01
6.874229758978e-02 5.746977031231e-02 9.210527539253e-01
-1.492844372988e-01 8.400078117847e-02 8.421314954758e-01
1.388650089502e-01 -1.800548136234e-01 -9.053785204887e-01
3.811987116933e-02 -1.022957414389e-01 -9.875577688217e-01
-6.782531738281e-02 -6.052308902144e-02 9.789838790894e-01
-1.804294442991e-04 2.443562261760e-04 9.664029479027e-01
4.539817382465e-05 8.485957368976e-05 9.487404823303e-01
1.504913525423e-04 -3.304977435619e-04 9.999997019768e-01
1.850938424468e-04 -4.521923256107e-04 -9.421339035034e-01
1.833141141105e-04 -5.464052082971e-05 -9.624972939491e-01
-3.678494540509e-04 4.791854007635e-04 -9.999994635582e-01
-1.783587783575e-02 3.077809140086e-02 -9.993551373482e-01
1.793445460498e-02 -3.094050288200e-02 9.993453621864e-01
-8.684981614351e-03 1.505251973867e-02 -9.998361468315e-01
8.779174648225e-03 -1.522227656096e-02 9.998331665993e-01
1.057329494506e-02 -1.615992933512e-02 9.968281388283e-01
-9.732767008245e-03 1.380805764347e-02 -9.928222894669e-01
9.232329204679e-03 -8.299999870360e-03 9.952280521393e-01
-5.230119917542e-03 -6.586382165551e-03 9.982885122299e-01
-8.188645588234e-04 3.245969768614e-03 9.848152995110e-01
1.461501000449e-03 2.168192155659e-02 -9.844087958336e-01
-1.719683222473e-02 3.643902763724e-02 9.657351970673e-01
-8.415171504021e-02 2.544800564647e-02 9.740716218948e-01
6.320518441498e-03 -6.036074366421e-03 -9.942387938499e-01
6.361828744411e-02 -4.772913828492e-02 -9.816566109657e-01
-1.011295896024e-02 -8.158467710018e-03 9.708823561668e-01
-2.469288185239e-02 4.080902785063e-02 -9.721520543098e-01
2.506529353559e-02 -3.958750888705e-02 9.857383966446e-01
-6.544591784477e-01 2.298596203327e-01 1.803289949894e-01
6.509696245193e-01 -2.346015721560e-01 -2.054645419121e-01
1.114467065781e-02 1.263474114239e-02 9.925544857979e-01
-3.053552098572e-02 2.072982117534e-02 -9.781520366669e-01
-2.755758762360e-01 7.804106175900e-02 7.212200760841e-01
3.175292909145e-01 -1.133918762207e-01 -5.114248991013e-01
4.334211722016e-02 -1.351422443986e-02 -9.811423420906e-01
-8.729857392609e-03 1.982317492366e-02 -9.981202483177e-01
1.059998571873e-01 -1.825532764196e-01 6.615017056465e-01
-9.057058393955e-02 1.438741534948e-01 -3.656062185764e-01
-3.474023565650e-02 6.562776118517e-02 -9.955780506134e-01
2.663917373866e-03 -7.462087087333e-04 9.998773932457e-01
-2.606774214655e-03 5.163177265786e-04 -9.999428987503e-01
-2.021018229425e-02 3.228503465652e-02 9.980224967003e-01
2.042758464813e-02 -3.186488524079e-02 -9.987073540688e-01
7.029395550489e-03 -7.855620235205e-03 9.999209046364e-01
-7.583603728563e-03 -6.548851262778e-03 9.997050762177e-01
7.538038771600e-03 6.333647761494e-03 -9.996913075447e-01
3.406588803045e-04 8.151331916451e-03 9.995214343071e-01
-6.400441052392e-04 -7.750575430691e-03 -9.997038245201e-01
4.218137264252e-02 -6.872486323118e-02 9.963141083717e-01
-4.392047598958e-02 6.854683160782e-02 -9.964826107025e-01
3.489731624722e-02 -2.123295329511e-02 9.984228014946e-01
-3.638622909784e-02 2.256431803107e-02 -9.977924823761e-01
-2.773254550993e-02 5.160139873624e-02 9.965860843658e-01
3.247340023518e-02 -4.929789528251e-02 -9.957036972046e-01
-3.033780306578e-02 -8.053752593696e-03 9.953377842903e-01
2.611991390586e-02 1.276006363332e-02 -9.960222244263e-01
-2.625553496182e-02 -2.140010474250e-03 9.981124401093e-01
2.745778299868e-02 3.680494055152e-02 -9.818007349968e-01
-1.103540956974e-01 1.942239552736e-01 9.418146610260e-01
1.109386906028e-01 -2.316561937332e-01 -9.531823396683e-01
-3.933883458376e-02 1.981282234192e-02 9.885026812553e-01
2.636156044900e-02 -3.793993964791e-02 9.777199029922e-01
1.724753342569e-02 1.042850017548e-01 -9.170346856117e-01
-1.270969063044e-01 -1.902215927839e-01 1.367031782866e-01
1.139391511679e-01 2.605733275414e-01 -2.273957803845e-02
-9.030979871750e-02 1.082378178835e-01 6.543019413948e-01
3.507599607110e-02 -1.599484533072e-01 -7.568186521530e-01
8.258496969938e-02 -1.615069508553e-01 -9.761666059494e-01
1.567502468824e-01 -2.760010957718e-01 9.165023565292e-01
-1.979934168048e-04 2.612493990455e-04 9.664171934128e-01
5.471140320878e-05 9.586346277501e-05 9.487173557281e-01
1.571893080836e-04 -3.558977623470e-04 9.999996423721e-01
1.935799664352e-04 -4.893711302429e-04 -9.421217441559e-01
2.117071562679e-04 -5.317352042766e-05 -9.625036120415e-01
-4.020017222501e-04 5.102640716359e-04 -9.999992847443e-01
-1.893897168338e-02 3.268538415432e-02 -9.992737770081e-01
1.904491335154e-02 -3.285348415375e-02 9.992630481720e-01
-9.596325457096e-03 1.661447808146e-02 -9.998017549515e-01
9.702033363283e-03 -1.680237054825e-02 9.997981190681e-01
1.156093459576e-02 -1.747591048479e-02 9.966742396355e-01
-1.053901575506e-02 1.472280733287e-02 -9.923430681229e-01
8.289697580040e-03 -7.397484965622e-03 9.949328303337e-01
-4.978965036571e-03 -7.173564285040e-03 9.982967972755e-01
1.486524852226e-04 1.321385847405e-03 9.836303591728e-01
-1.204237458296e-03 2.535659633577e-02 -9.867007732391e-01
-1.662327162921e-02 3.147521242499e-02 9.707954525948e-01
-8.293241262436e-02 2.315464429557e-02 9.717330336571e-01
4.421090241522e-03 -4.560630768538e-03 -9.944305419922e-01
7.116986811161e-02 -4.772057384253e-02 -9.790249466896e-01
-1.275935117155e-02 -1.322849188000e-02 9.642810225487e-01
-2.909792959690e-02 5.170103907585e-02 -9.674891829491e-01
2.769871987402e-02 -4.739063233137e-02 9.846937656403e-01
-2.045791298151e-01 1.018897071481e-01 -9.449283480644e-01
2.123239785433e-01 -1.108279675245e-01 9.442566633224e-01
1.062297169119e-02 1.304706279188e-02 9.935237765312e-01
-2.835684642196e-02 1.816616579890e-02 -9.732005596161e-01
-4.819260165095e-02 7.193856872618e-03 9.771142601967e-01
3.622661530972e-02 -2.241247706115e-02 -9.877755045891e-01
4.407587274909e-02 -1.529509946704e-02 -9.891905784607e-01
-9.108684025705e-03 1.945135369897e-02 -9.987339377403e-01
2.656786330044e-02 -4.765366017818e-02 -9.260767102242e-01
1.724028959870e-02 -3.663337230682e-02 9.652349948883e-01
-3.930873796344e-02 7.271473854780e-02 -9.948508739471e-01
3.195080440491e-03 -7.055276073515e-04 9.998886585236e-01
-3.153776051477e-03 4.631014598999e-04 -9.999373555183e-01
-2.147161774337e-02 3.593076393008e-02 9.979491233826e-01
1.874556578696e-02 -2.715171128511e-02 -9.954387545586e-01
-1.342931413092e-03 -6.185855716467e-03 9.983731508255e-01
-2.276010112837e-03 -1.000555418432e-02 9.997057318687e-01
2.142371609807e-03 9.941044263542e-03 -9.996971487999e-01
-2.955385716632e-03 1.611459068954e-02 9.994392991066e-01
2.660368802026e-03 -1.574228890240e-02 -9.996107816696e-01
3.809691220522e-02 -5.954780802131e-02 9.970721602440e-01
-4.036190733314e-02 5.885034054518e-02 -9.972319006920e-01
3.082407265902e-02 -1.437248545699e-03 9.987187981606e-01
-3.289104998112e-02 2.655538730323e-03 -9.979640841484e-01
-3.126467019320e-02 5.816355347633e-02 9.960209131241e-01
3.932519257069e-02 -5.405442416668e-02 -9.946175813675e-01
-2.097525075078e-02 -3.323444724083e-02 9.945894479752e-01
2.050400525331e-02 3.605191037059e-02 -9.958208799362e-01
-1.789943501353e-02 1.693638227880e-02 9.978612661362e-01
-3.973927523475e-04 3.872739849612e-03 -9.847886562347e-01
-1.020469591022e-01 2.197391688824e-01 9.417352676392e-01
1.179699078202e-01 -2.452802807093e-01 -9.489419460297e-01
-2.765025943518e-02 6.326191592962e-03 9.907424449921e-01
1.694112271070e-02 -4.880578070879e-02 8.948913216591e-01
2.777237631381e-02 9.319628775120e-02 -8.816984891891e-01
-4.684735834599e-02 -2.023290097713e-01 7.919479012489e-01
5.920048058033e-02 3.368331789970e-01 -6.861925125122e-01
-1.372311357409e-02 1.227657794952e-01 -6.688019633293e-01
-1.541291475296e-01 -6.611516326666e-02 5.740715265274e-01
1.637574136257e-01 -2.375165373087e-01 -9.461128115654e-01
-2.828755043447e-02 -3.309735655785e-01 9.198783636093e-01
-2.150183281628e-04 2.768842095975e-04 9.664323329926e-01
6.448077328969e-05 1.070018188329e-04 9.486923217773e-01
1.630386104807e-04 -3.802282153629e-04 9.999995231628e-01
1.998743537115e-04 -5.252787377685e-04 -9.421086311340e-01
2.421004901407e-04 -5.012458132114e-05 -9.625104069710e-01
-4.362658073660e-04 5.386723787524e-04 -9.999991059303e-01
-1.992770656943e-02 3.438381850719e-02 -9.991970658302e-01
2.003981731832e-02 -3.456322848797e-02 9.991852641106e-01
-1.054404582828e-02 1.822731643915e-02 -9.997626543045e-01
1.066144835204e-02 -1.844126731157e-02 9.997581839561e-01
1.253357250243e-02 -1.874750480056e-02 9.964995384216e-01
-1.124699506909e-02 1.550223026425e-02 -9.917477369308e-01
7.118420209736e-03 -6.276055704802e-03 9.945240616798e-01
-4.731667228043e-03 -7.758997380733e-03 9.982986450195e-01
1.462372252718e-03 -1.208307337947e-03 9.819810390472e-01
-3.958000801504e-03 2.867648936808e-02 -9.880257248878e-01
-1.753733679652e-02 2.716895565391e-02 9.733111858368e-01
-7.886977493763e-02 2.009952440858e-02 9.693723917007e-01
2.905339468271e-03 -3.448370844126e-03 -9.945780038834e-01
7.859952747822e-02 -4.675073921680e-02 -9.763099551201e-01
-1.616711169481e-02 -2.061766199768e-02 9.545981884003e-01
-3.411168605089e-02 6.511524319649e-02 -9.603317379951e-01
3.042695485055e-02 -5.529027059674e-02 9.834405183792e-01
-1.088522896171e-01 6.994964182377e-02 -9.776027798653e-01
1.139266788960e-01 -7.810183614492e-02 9.801791906357e-01
1.059182453901e-02 1.368641480803e-02 9.940373301506e-01
-2.668280154467e-02 1.575879752636e-02 -9.658541083336e-01
-2.299624867737e-02 2.732697175816e-03 9.788261651993e-01
7.958073168993e-03 -1.478959061205e-02 -9.952957630157e-01
3.853707388043e-02 -1.488622464240e-02 -9.927237629890e-01
-9.298141114414e-03 1.904263533652e-02 -9.990836977959e-01
6.352260708809e-03 -1.394843962044e-02 -9.824957847595e-01
3.319378569722e-02 -6.277363747358e-02 9.893884062767e-01
-4.241347685456e-02 7.744671404362e-02 -9.943825602531e-01
3.815331496298e-03 -4.939148202538e-04 9.998946189880e-01
-3.812000155449e-03 2.434624620946e-04 -9.999310970306e-01
-2.246678248048e-02 3.945960104465e-02 9.978536367416e-01
7.328139618039e-04 6.975466385484e-03 9.999009966850e-01
2.419862337410e-02 -4.161964729428e-02 -9.983092546463e-01
2.406547078863e-03 -1.306311599910e-02 9.996728897095e-01
-2.666337415576e-03 1.308417413384e-02 -9.996672868729e-01
-6.101845763624e-03 2.420380152762e-02 9.992752671242e-01
5.789709743112e-03 -2.380093000829e-02 -9.994360208511e-01
3.322603181005e-02 -4.824854806066e-02 9.978404641151e-01
-3.628195449710e-02 4.679694771767e-02 -9.979625344276e-01
2.667137235403e-02 2.309778705239e-02 9.985038042068e-01
-3.058759681880e-02 -2.248793654144e-02 -9.974263906479e-01
-3.233130276203e-02 6.410469114780e-02 9.953495860100e-01
4.344935715199e-02 -5.691657215357e-02 -9.942091107368e-01
-7.538827136159e-03 -5.622256919742e-02 9.936724901199e-01
8.753494359553e-03 5.782552808523e-02 -9.952440261841e-01
-1.881600543857e-02 5.193354561925e-02 9.948555827141e-01
-2.541292831302e-02 -5.030010268092e-02 -9.736334681511e-01
-8.021550625563e-02 2.466771006584e-01 9.322217106819e-01
1.217770501971e-01 -2.554718255997e-01 -9.459944963455e-01
-2.011873014271e-02 -8.786250837147e-03 9.917309284210e-01
7.525769993663e-03 3.117810934782e-02 -9.526084661484e-01
3.810989484191e-02 -1.499102916569e-02 9.449172019958e-01
-1.262648869306e-02 -1.297758370638e-01 9.185090661049e-01
1.498779505491e-01 3.361563384533e-01 -9.110830426216e-01
-2.099152058363e-01 -8.067525178194e-02 -8.805695176125e-01
-1.393116563559e-01 1.572834551334e-01 8.347746729851e-01
2.101690024137e-01 -2.836035490036e-01 -9.040319323540e-01
1.340182572603e-01 -3.476985692978e-01 8.830840587616e-01
-2.320770290680e-04 2.906047739089e-04 9.664485454559e-01
7.632172491867e-05 1.190147959278e-04 9.486661553383e-01
1.669918128755e-04 -4.037799662910e-04 9.999994039536e-01
2.048370370176e-04 -5.590526852757e-04 -9.420948028564e-01
2.727759419940e-04 -4.631435876945e-05 -9.625176191330e-01
-4.695933603216e-04 5.645324708894e-04 -9.999988675117e-01
-2.079441398382e-02 3.587782010436e-02 -9.991263747215e-01
2.090981602669e-02 -3.606619685888e-02 9.991136193275e-01
-1.152924727648e-02 1.990470662713e-02 -9.997182488441e-01
1.166089344770e-02 -2.014187537134e-02 9.997128248215e-01
1.348140742630e-02 -1.996847614646e-02 9.963013529778e-01
-1.179234031588e-02 1.609516516328e-02 -9.909909367561e-01
5.629266612232e-03 -4.861542023718e-03 9.939325451851e-01
-4.487800877541e-03 -8.343851193786e-03 9.982923865318e-01
3.362734103575e-03 -4.642130807042e-03 9.795106053352e-01
-7.036922499537e-03 3.191861882806e-02 -9.884964227676e-01
-2.008504979312e-02 2.311855740845e-02 9.741268754005e-01
-7.150134444237e-02 1.662220433354e-02 9.671567678452e-01
1.718102721497e-03 -2.601214917377e-03 -9.946842193604e-01
8.607453107834e-02 -4.500839114189e-02 -9.734546542168e-01
-2.057767100632e-02 -3.154012188315e-02 9.396216869354e-01
-3.981178253889e-02 8.211988955736e-02 -9.489550590515e-01
3.345179930329e-02 -6.337139755487e-02 9.819645881653e-01
-7.443007826805e-02 5.911229178309e-02 -9.831371307373e-01
7.832670211792e-02 -6.763876229525e-02 9.871788024902e-01
1.093734614551e-02 1.465674582869e-02 9.940944910049e-01
-2.520520426333e-02 1.324912440032e-02 -9.558271765709e-01
-1.329550053924e-02 3.693771548569e-03 9.753718376160e-01
1.736923353747e-03 -1.463104877621e-02 -9.967297911644e-01
3.203073143959e-02 -1.425552088767e-02 -9.942420125008e-01
-9.238986298442e-03 1.848631538451e-02 -9.992856979370e-01
4.461522039492e-04 -4.030779004097e-03 -9.913182854652e-01
3.905779868364e-02 -7.219685614109e-02 9.927012324333e-01
-4.490210488439e-02 8.113396912813e-02 -9.940327405930e-01
4.347486887127e-03 -9.514870907879e-05 9.998987317085e-01
-4.364856518805e-03 -1.730873191264e-04 -9.999248981476e-01
-2.236235700548e-02 4.124353826046e-02 9.978051781654e-01
-7.748220232315e-04 5.671530961990e-03 9.998909831047e-01
2.475265972316e-02 -4.516446590424e-02 -9.981648325920e-01
6.825843360275e-03 -1.547216251493e-02 9.996250867844e-01
-7.096420042217e-03 1.554480660707e-02 -9.996154308319e-01
-9.054948575795e-03 3.269332647324e-02 9.990160465240e-01
8.719975128770e-03 -3.232752531767e-02 -9.991647005081e-01
2.720613963902e-02 -3.453986346722e-02 9.985409379005e-01
-3.165075927973e-02 3.117412514985e-02 -9.985552430153e-01
2.271320112050e-02 5.278925597668e-02 9.973503351212e-01
-3.289354592562e-02 -5.498303100467e-02 -9.952113628387e-01
-2.344114333391e-02 6.707282364368e-02 9.943906664848e-01
3.996953368187e-02 -5.560494959354e-02 -9.947093129158e-01
9.029540233314e-03 -7.005862891674e-02 9.932125210762e-01
-3.533426905051e-03 7.169620692730e-02 -9.943439364433e-01
-4.613812640309e-02 1.138693690300e-01 9.854381680489e-01
-3.207809105515e-02 -1.723033189774e-01 -9.208250045776e-01
-4.655773937702e-02 3.093826472759e-01 8.888752460480e-01
1.208115369081e-01 -2.600716650486e-01 -9.464933872223e-01
-1.126881409436e-02 -2.825167775154e-02 9.937605261803e-01
4.016970098019e-02 -2.787119895220e-02 9.596612453461e-01
1.090250443667e-03 -8.472364395857e-02 9.584861993790e-01
2.812424302101e-02 1.222468838096e-01 -9.570645093918e-01
-1.274012774229e-01 8.360937237740e-02 -8.469600677490e-01
-1.077708601952e-01 1.784511059523e-01 8.252236843109e-01
1.984109729528e-01 -2.515187263489e-01 -8.863064646721e-01
9.940946102142e-02 -3.301125168800e-01 8.763279318810e-01
-1.633456200361e-01 2.708247601986e-01 -9.065360426903e-01
-2.488144964445e-04 3.027198545169e-04 9.664656519890e-01
8.893394988263e-05 1.312732783845e-04 9.486385583878e-01
1.697106781648e-04 -4.262324946467e-04 9.999992251396e-01
2.082341670757e-04 -5.907832528464e-04 -9.420801997185e-01
3.044466720894e-04 -4.140212331549e-05 -9.625252485275e-01
-5.022881668992e-04 5.876809009351e-04 -9.999985694885e-01
-2.153672277927e-02 3.716264292598e-02 -9.990632534027e-01
2.165764570236e-02 -3.735787421465e-02 9.990495443344e-01
-1.255739573389e-02 2.164836414158e-02 -9.996678829193e-01
1.270324271172e-02 -2.191204950213e-02 9.996613264084e-01
1.438827253878e-02 -2.112319320440e-02 9.960764050484e-01
-1.207314990461e-02 1.641869917512e-02 -9.899984002113e-01
3.682921640575e-03 -3.034295747057e-03 9.930405616760e-01
-4.251653794199e-03 -8.924644440413e-03 9.982733130455e-01
6.366339977831e-03 -9.551100432873e-03 9.753697514534e-01
-1.088692154735e-02 3.551080077887e-02 -9.878761768341e-01
-2.458780072629e-02 1.878281123936e-02 9.735779762268e-01
-6.013116240501e-02 1.321368012577e-02 9.652913808823e-01
7.924443925731e-04 -1.940931775607e-03 -9.947602748871e-01
9.375517815351e-02 -4.266994446516e-02 -9.703815579414e-01
-2.632253989577e-02 -4.804414883256e-02 9.147492647171e-01
-4.625992849469e-02 1.045239567757e-01 -9.297506809235e-01
3.693949431181e-02 -7.164485752583e-02 9.802529811859e-01
-5.575820803642e-02 5.334458127618e-02 -9.843275547028e-01
5.876547843218e-02 -6.287927925587e-02 9.896099567413e-01
1.162127032876e-02 1.591879315674e-02 9.936611056328e-01
-2.362918481231e-02 1.043504290283e-02 -9.431521892548e-01
-8.199141360819e-03 6.817840039730e-03 9.696112275124e-01
-4.508150959737e-05 -1.660577580333e-02 -9.973887205124e-01
2.676978521049e-02 -1.402789168060e-02 -9.948897361755e-01
-8.972233161330e-03 1.781150326133e-02 -9.993968605995e-01
-2.412670524791e-03 8.181024459191e-04 -9.941908717155e-01
4.264592379332e-02 -7.774197310209e-02 9.935235977173e-01
-4.706981778145e-02 8.422454446554e-02 -9.937440752983e-01
4.838037304580e-03 5.054803914391e-04 9.998989105225e-01
-4.885867703706e-03 -7.880564662628e-04 -9.999176263809e-01
-1.607390493155e-02 2.847659774125e-02 9.983711242676e-01
-8.170880377293e-03 1.174982637167e-02 9.994063377380e-01
2.558682858944e-02 -4.912855103612e-02 -9.979515075684e-01
1.040455885231e-02 -1.741720549762e-02 9.995691776276e-01
-1.076888851821e-02 1.758453622460e-02 -9.995569586754e-01
-1.189747639000e-02 4.191612079740e-02 9.986383318901e-01
1.145239826292e-02 -4.168226569891e-02 -9.987654089928e-01
1.939027570188e-02 -1.651314087212e-02 9.990564584732e-01
-2.630563825369e-02 7.566008716822e-03 -9.985753893852e-01
1.706016808748e-02 8.429209887981e-02 9.948978424072e-01
-4.806827753782e-02 -9.469929337502e-02 -9.889109134674e-01
5.443315487355e-03 7.278393954039e-02 9.907027482986e-01
3.198565170169e-02 -4.844791069627e-02 -9.961910247803e-01
2.203216031194e-02 -7.032578438520e-02 9.926968812943e-01
-1.042981445789e-02 7.357403635979e-02 -9.935074448586e-01
-8.567548543215e-02 1.618971973658e-01 9.750094413757e-01
1.924346573651e-02 -2.974435687065e-01 -8.536932468414e-01
-5.681656301022e-02 3.814196884632e-01 8.332312107086e-01
1.134239137173e-01 -2.571201622486e-01 -9.512963294983e-01
-1.220769714564e-03 -4.556220769882e-02 9.968829154968e-01
6.511051207781e-03 4.945818334818e-02 -9.962198734283e-01
5.006494745612e-02 -6.147544831038e-02 9.728162884712e-01
-7.282089442015e-03 -4.150072485209e-02 9.309886097908e-01
-1.355187967420e-02 8.158183842897e-02 -9.294177889824e-01
-1.309593170881e-01 1.213824450970e-01 -7.306288480759e-01
-3.581598028541e-02 9.032958745956e-02 7.342860102654e-01
1.260051578283e-01 -1.591031104326e-01 -8.786376118660e-01
-3.998694419861e-01 -2.250930368900e-01 -2.140513807535e-01
-2.657010045368e-04 3.129487740807e-04 9.664835333824e-01
1.039117851178e-04 1.447443937650e-04 9.486095905304e-01
1.703245943645e-04 -4.480727948248e-04 9.999990463257e-01
2.102536673192e-04 -6.207373808138e-04 -9.420648813248e-01
3.367176395841e-04 -3.563186692190e-05 -9.625332355499e-01
-5.344081437215e-04 6.084435153753e-04 -9.999982118607e-01
-2.215108834207e-02 3.823517635465e-02 -9.990089535713e-01
2.227799966931e-02 -3.843684121966e-02 9.989944100380e-01
-1.363755576313e-02 2.346373908222e-02 -9.996109008789e-01
1.379641797394e-02 -2.375552803278e-02 9.996030926704e-01
1.522898580879e-02 -2.219260670245e-02 9.958209991455e-01
-1.191006973386e-02 1.632951572537e-02 -9.886350035667e-01
1.044581644237e-03 -5.995816318318e-04 9.916309714317e-01
-4.033319652081e-03 -9.494172409177e-03 9.982289075851e-01
1.173909660429e-02 -1.716271229088e-02 9.671030640602e-01
-1.649224199355e-02 4.029816761613e-02 -9.850830435753e-01
-3.163274750113e-02 1.334366481751e-02 9.715790152550e-01
-4.371320083737e-02 1.065935008228e-02 9.640907645226e-01
6.381715502357e-05 -1.416324754246e-03 -9.948204159737e-01
1.017826423049e-01 -3.995165973902e-02 -9.669926762581e-01
-3.388125449419e-02 -7.369760423899e-02 8.692609071732e-01
-5.346061289310e-02 1.356032341719e-01 -8.942334651947e-01
4.102738946676e-02 -8.002927154303e-02 9.782987236977e-01
-4.343920573592e-02 4.920061677694e-02 -9.841619729996e-01
4.549717530608e-02 -6.001534312963e-02 9.906833767891e-01
1.263025030494e-02 1.726691424847e-02 9.927055239677e-01
-2.166022174060e-02 7.213278207928e-03 -9.289245009422e-01
-5.481005646288e-03 1.139889191836e-02 9.616332650185e-01
-5.517061799765e-04 -1.973810233176e-02 -9.967781901360e-01
2.283660136163e-02 -1.418600790203e-02 -9.951668977737e-01
-8.557755500078e-03 1.709731481969e-02 -9.994512200356e-01
-4.183166194707e-03 3.845734987408e-03 -9.954887628555e-01
