# E (eV)	(E_wann - E_DFT)**2
-3.083811521530	2.371568925105e-07
-3.075484514236	1.267077437037e-07
-3.074302434921	2.390422129306e-07
-3.073451280594	4.869516778701e-08
-3.072933435440	1.810400621914e-07
-3.070813417435	1.474126759236e-07
-3.064808607101	2.328231045645e-07
-3.062578439713	1.338788010184e-07
-3.056002378464	1.505739165616e-07
-3.055642366409	1.097408695632e-07
-3.055642366409	1.097408695632e-07
-3.055368661880	2.380972096645e-07
-3.053910493851	8.896321261704e-08
-3.053846597672	1.049834013512e-07
-3.051063299179	1.384899660892e-07
-3.050758600235	1.382484647060e-07
-3.049081563950	4.761603640958e-07
-3.048749208450	9.882762057931e-08
-3.048398256302	9.461194382244e-08
-3.046072244644	2.248268312677e-07
-3.043756246567	9.261919490708e-08
-3.041347265244	1.936495923068e-07
-3.040788412094	1.123528676368e-07
-3.040624380112	1.365363518777e-07
-3.040623426437	1.482914137598e-07
-3.039249658585	8.416303583183e-08
-3.036927461624	2.418227735217e-07
-3.035205602646	7.081307116664e-08
-3.032708406448	1.228234729331e-07
-3.030757188797	6.200760043074e-07
-3.029078245163	8.716365047283e-08
-3.028960466385	1.212663717985e-07
-3.028480291367	2.176459103789e-07
-3.028047323227	2.366726235053e-07
-3.027361631393	1.206691515238e-07
-3.026419401169	7.506057432110e-08
-3.025223493576	1.085082137706e-07
-3.024814367294	1.229866043742e-07
-3.024802446365	1.554322686815e-07
-3.019477605820	2.217107756801e-07
-3.018164396286	6.241482225398e-08
-3.016197443008	2.788376482725e-07
-3.016197443008	2.788376482725e-07
-3.012548208237	2.601161471448e-07
-3.011415243149	2.531253602036e-07
-3.011254549026	2.168726983847e-07
-3.009981393814	6.664158365531e-08
-3.008691549301	1.822994865653e-07
-3.003434419632	2.208801323124e-07
-3.002812623978	2.259180881303e-07
-2.999148607254	2.102500252083e-07
-2.998419523239	7.369554282539e-08
-2.996083498001	2.214578780193e-07
-2.992544412613	1.727644768424e-07
-2.990048646927	5.846929567451e-08
-2.989344358444	1.862862920350e-07
-2.989252328873	2.191439937746e-07
-2.983138322830	2.552864440408e-07
-2.982970476151	2.326330118751e-07
-2.982945203781	1.763185557601e-07
-2.977355241776	6.142109904144e-07
-2.977319478989	2.295444155323e-07
-2.976511240005	1.815411882921e-07
-2.974103212357	1.674347594220e-07
-2.972943544388	4.903560098830e-08
-2.972335577011	2.185243089345e-07
-2.971082448959	5.585237590800e-09
-2.968045473099	2.140711417182e-07
-2.966757535934	5.156875177964e-08
-2.966095209122	5.772835776348e-07
-2.965970277786	5.324457338695e-12
-2.965261220932	1.522497706663e-07
-2.964486360550	2.162029836055e-07
-2.961703538895	2.120913865005e-07
-2.960905313492	1.890598717780e-07
-2.959998369217	4.639102811712e-10
-2.959709405899	2.128463473597e-07
-2.958629369736	5.751063289453e-08
-2.958515405655	2.233902000561e-07
-2.958258390427	1.488739558623e-07
-2.958150625229	2.246506516733e-07
-2.958150625229	2.246506516733e-07
-2.957747220993	2.220239193751e-07
-2.956538438797	2.178439562399e-07
-2.955828428268	1.609622445731e-07
-2.954530477524	2.202726338521e-07
-2.951749563217	2.281971863496e-07
-2.948245286942	2.280402049815e-07
-2.947401285172	1.441488313936e-07
-2.945160627365	2.091466978102e-07
-2.944775342941	4.349089037090e-08
-2.944060564041	2.230658773869e-07
-2.942506551743	1.453089363914e-07
-2.940568208694	1.277530224987e-09
-2.940275430679	4.022045049344e-08
-2.939235448837	2.310658895286e-07
-2.933867216110	2.289144703942e-07
-2.931448221207	1.993950024077e-07
-2.929961442947	1.368171265180e-07
-2.928023576736	2.377819374136e-07
-2.927208662033	1.375863128151e-07
-2.926261186600	3.346886807216e-07
-2.926001310349	1.562952343049e-08
-2.921839475632	2.338509564147e-07
-2.919172525406	1.767399216585e-07
-2.915430307388	2.392386234452e-07
-2.913199186325	1.388543207920e-07
-2.912594556808	1.271343763436e-07
-2.911456346512	3.649317663434e-08
-2.910763502121	2.637042315807e-08
-2.910603284836	5.690213855148e-07
-2.908995389938	2.416224650032e-07
-2.906888246536	2.350354741341e-08
-2.902848482132	2.451897999408e-07
-2.902845621109	1.717491766669e-07
-2.901131391525	4.751699106259e-07
-2.898826360703	1.257722619169e-07
-2.898080587387	2.120797524700e-07
-2.897116422653	1.329939035385e-07
-2.894513368607	2.339720387809e-07
-2.891837358475	4.124589316267e-08
-2.886435270309	1.030169608532e-07
-2.886314630508	2.314280073796e-07
-2.885986566544	1.180503061284e-07
-2.885588407516	2.251163525581e-08
-2.882973432541	3.149340494258e-08
-2.881595373154	1.301950403014e-07
-2.881235361099	1.539982047928e-07
-2.881079435349	2.610756232638e-07
-2.879799604416	2.443471781440e-07
-2.878377199173	1.479384167259e-08
-2.877299547195	2.734208995904e-07
-2.875205278397	2.644978468271e-07
-2.875068426132	1.094510281769e-08
-2.874176263809	1.139032443593e-07
-2.873969316483	2.669489276190e-07
-2.872703313828	2.705995490005e-07
-2.871809244156	2.391886997442e-07
-2.871613264084	2.677114348140e-07
-2.871184587479	4.019391354667e-07
-2.868084192276	9.434184037707e-08
-2.867589235306	1.986636683511e-08
-2.866366624832	1.281684710802e-07
-2.863474607468	1.085105983756e-07
-2.861258268356	2.914986720515e-08
-2.858531236649	1.532874209257e-08
-2.853978395462	1.008339561732e-07
-2.851014375687	1.087216826400e-07
-2.849392652512	8.670639776503e-09
-2.846400499344	7.296902036331e-08
-2.845823526382	9.768042448821e-08
-2.844391584396	3.272135905250e-08
-2.843297243118	4.280997282737e-09
-2.842407464981	5.341229189730e-07
-2.839167356491	8.985110179453e-08
-2.838225603104	2.261456621100e-07
-2.835075616837	9.506992469721e-08
-2.834273576736	8.183205832382e-08
-2.832709550858	2.919503778557e-08
-2.832276582718	4.002889592004e-08
-2.831567525864	6.145598648458e-08
-2.827791452408	1.300874928154e-08
-2.818093538284	4.700120101437e-07
-2.817972421646	7.556214751009e-08
-2.816493272781	6.056452199645e-08
-2.805684328079	1.376295620076e-10
-2.801580190659	2.235385379098e-09
-2.799683332443	5.597476959201e-09
-2.799207448959	6.536186983623e-08
-2.792635202408	3.146854080625e-07
-2.784554243088	2.744530901969e-07
-2.781436204910	1.017868028662e-08
-2.781053304672	1.233860119490e-08
-2.778652429581	5.228222944465e-08
-2.776860475540	3.219333729953e-07
-2.767074346542	5.322882075381e-07
-2.765747308731	1.592171265019e-09
-2.764085531235	4.256961935491e-07
-2.749341249466	3.570318768836e-07
-2.749097585678	5.621716988997e-09
-2.746093511581	5.520225031051e-09
-2.742963552475	7.145684452753e-10
-2.734518289566	1.395106806803e-08
-2.725682497025	3.107814311202e-08
-2.723760366440	7.537028805593e-09
-2.720610380173	2.871766518376e-07
-2.718132257462	6.086288085862e-07
-2.702809572220	4.418360816356e-07
-2.702323198318	4.358264956290e-07
-2.696503400803	2.390237169090e-08
-2.695313215256	1.268360045385e-08
-2.690903425217	5.847061907319e-09
-2.688898324966	6.119994971898e-09
-2.686752557755	8.437140192750e-09
-2.683000326157	3.426103195356e-07
-2.680138349533	1.607009346296e-08
-2.671290636063	6.472832041135e-07
-2.664592504501	1.545520951042e-08
-2.641483545303	2.867265210867e-09
-2.641118288040	4.048214248506e-07
-2.640155553818	1.874946318712e-08
-2.637932538986	3.937067265861e-07
-2.636240243912	4.287188756971e-07
-2.635589361191	3.293953634068e-08
-2.635445356369	5.903318243466e-09
-2.633349657059	6.129626059866e-07
-2.631934404373	5.702118082511e-09
-2.626524209976	6.700658959917e-07
-2.617890596390	8.237248996169e-09
-2.612155199051	2.170279958999e-08
-2.606014490128	1.786201148214e-08
-2.602368593216	3.146058475151e-07
-2.599196195602	5.042866426224e-09
-2.592994451523	1.137354199791e-08
-2.591279268265	5.547509630873e-08
-2.583846330643	6.881762799198e-07
-2.581643342972	3.673342214264e-07
-2.581120252609	4.842699739458e-09
-2.571344614029	7.433814440392e-07
-2.570995569229	3.725379951430e-07
-2.565612554550	1.932115242177e-07
-2.565461397171	1.901142373602e-07
-2.562822580338	2.032704264144e-07
-2.561893224716	1.949110156623e-07
-2.557337522507	2.143546287919e-07
-2.557030439377	9.027995770173e-09
-2.553932428360	2.023066254779e-07
-2.549327611923	2.302092271535e-07
-2.549220323563	7.879577373049e-08
-2.545725584030	2.858176506406e-07
-2.543366193771	6.829981416004e-07
-2.539484262466	2.152404373582e-07
-2.538946390152	2.469260194398e-07
-2.537503480911	2.180444432606e-07
-2.530666589737	5.912486708628e-11
-2.526378393173	2.678782110343e-07
-2.524410486221	3.320363306531e-07
-2.523542642593	1.113559497627e-08
-2.521812200546	1.019465233822e-10
-2.513550519943	2.500846495532e-07
-2.512473344803	1.009176682663e-07
-2.511773347855	2.801044690726e-07
-2.508077383041	3.074463614572e-07
-2.507887601852	7.775503233905e-07
-2.505409479141	6.057874045975e-07
-2.503984212875	3.680053256537e-08
-2.496963262558	2.508223356849e-07
-2.495021581650	2.791209363075e-07
-2.491295576096	5.351770993666e-08
-2.489788293839	1.535701505411e-07
-2.489788293839	1.535701505411e-07
-2.489360570908	1.519775108118e-07
-2.488174200058	1.414112765503e-07
-2.488072633743	1.460411213905e-07
-2.485952615738	1.421898948639e-07
-2.484081506729	1.167455011739e-07
-2.484003305435	1.202732878257e-07
-2.483049631119	1.387726124737e-07
-2.479441404343	1.358718970690e-07
-2.478856325150	8.932340488349e-08
-2.475228548050	1.343926863449e-07
-2.474622488022	2.181555711915e-07
-2.474499464035	5.831124579306e-08
-2.471843481064	3.431647815854e-08
-2.470952272415	4.085733052608e-07
-2.470919370651	1.740491334169e-08
-2.470905542374	1.522753683111e-08
-2.470856428146	2.304134171011e-08
-2.470512628555	1.249197756141e-07
-2.469818353653	2.864481068918e-07
-2.468873262405	1.719382248019e-08
-2.467191457748	2.102622042132e-07
-2.465429544449	1.194348022978e-07
-2.464543581009	1.252365276720e-07
-2.463715314865	3.342512890323e-07
-2.462025403976	2.124319405339e-08
-2.460082292557	1.129901588286e-07
-2.454553365707	1.040808531893e-07
-2.451609373093	1.259276788435e-07
-2.451207399368	9.228763217243e-10
-2.450787305832	2.977946346413e-07
-2.449923276901	1.976719684977e-08
-2.448901414871	1.001088776090e-07
-2.448131322861	2.495688087257e-07
-2.447871446609	2.047887837273e-07
-2.446697473526	7.822311429417e-07
-2.444585561752	4.593712458129e-08
-2.443557500839	5.368699467649e-08
-2.443120241165	9.669589371591e-08
-2.442741632462	1.229546950330e-07
-2.442594289780	1.128554366845e-08
-2.442594289780	1.128554366845e-08
-2.442157506943	1.135147504256e-08
-2.440836191177	1.140811034416e-08
-2.440805196762	1.176394841554e-08
-2.439979314804	1.107160967401e-08
-2.439367532730	6.417972939047e-09
-2.438592195511	1.165727430643e-08
-2.438275575638	1.087476582474e-08
-2.438117265701	3.344380990309e-07
-2.437997579575	5.891721837264e-09
-2.437155485153	9.515935750464e-08
-2.436280488968	1.229748863230e-07
-2.435364484787	1.135321829771e-08
-2.435037374496	8.578743632508e-09
-2.432423353195	1.546512986868e-08
-2.431269407272	1.231637706810e-07
-2.431062459946	1.067354933563e-08
-2.430870294571	9.281969485695e-08
-2.429300546646	7.749016579101e-08
-2.428359270096	3.694729178802e-07
-2.427131414413	1.163590556075e-07
-2.425575494766	9.066373525956e-09
-2.424168348312	2.846506864563e-09
-2.424013376236	8.905269499594e-08
-2.423855543137	1.998244022938e-07
-2.423459291458	1.056972291546e-07
-2.421663522720	1.990672532713e-08
-2.421362638474	3.857865333485e-07
-2.421248197556	2.405209074686e-07
-2.419771432877	8.313383992709e-08
-2.419717550278	2.663787726461e-07
-2.418754339218	9.510029143963e-09
-2.418726205826	2.782457652406e-07
-2.418214559555	2.312371509691e-07
-2.418083429337	2.937781670760e-07
-2.417682409286	3.092904247001e-07
-2.417594194412	3.858906003140e-07
-2.417561292648	3.899626160818e-07
-2.417556524277	3.712122067995e-07
-2.417485475540	3.595498972105e-07
-2.417458295822	3.232497616645e-07
-2.417444467545	3.962768273826e-07
-2.417410612106	3.519093873806e-07
-2.417360544205	3.312333103070e-07
-2.417356252670	3.404732980489e-07
-2.417218446732	3.994530717954e-07
-2.417143583298	3.900914435308e-07
-2.416861295700	3.939331212134e-07
-2.416367292404	3.891277347101e-07
-2.416139364243	8.965193224601e-08
-2.415729284286	3.857424400480e-07
-2.415729284286	3.857424400480e-07
-2.414998292923	2.812228327137e-08
-2.410476446152	7.409172134016e-09
-2.406995534897	1.768511942200e-13
-2.406572580338	3.073827551351e-08
-2.406409502029	9.059341924203e-08
-2.405564546585	5.021379930201e-08
-2.401977300644	6.792722469269e-10
-2.400575399399	6.371060387497e-09
-2.397542238235	1.548751665645e-07
-2.393323659897	8.588480109078e-08
-2.391749620438	1.964338076144e-07
-2.388921499252	5.369289222623e-09
-2.388822317123	8.023150968913e-09
-2.388756513596	3.239861916681e-07
-2.387018442154	2.012293314729e-08
-2.385468244553	5.034655834726e-07
-2.383174657822	2.079643427672e-09
-2.375405550003	3.942828980512e-09
-2.374608278275	7.989224884427e-08
-2.371813535690	4.568428187948e-07
-2.369910478592	1.835037665929e-07
-2.366412401199	3.025661591027e-08
-2.359938383102	2.694501484315e-09
-2.359162569046	7.049869019099e-07
-2.355616331100	2.275622997647e-08
-2.353258371353	4.716166287357e-09
-2.348301649094	6.966055039931e-08
-2.348121404648	1.038110914289e-07
-2.342954397202	2.929173112348e-08
-2.342461347580	1.801120298197e-09
-2.339484453201	1.538603049795e-07
-2.334424257278	1.148799833839e-08
-2.332773447037	7.366921537086e-07
-2.331351518631	7.757166858314e-07
-2.325415372849	7.782432855904e-08
-2.325223207474	1.392941203790e-07
-2.322948217392	1.183531797118e-09
-2.318925619125	9.812460462715e-09
-2.318680524826	2.102311183877e-08
-2.318335294724	5.693653316559e-09
-2.315326452255	4.763489237294e-08
-2.310882329941	6.101950712720e-08
-2.308332204819	6.852059736858e-07
-2.302667379379	5.632392972778e-08
-2.301406621933	8.715702885799e-10
-2.299398660660	1.662310239801e-09
-2.291879415512	1.169643308274e-07
-2.287362337112	1.735521526289e-08
-2.286560297012	6.491245786398e-07
-2.284444570541	1.035459162120e-07
-2.280367612839	4.244262120873e-09
-2.279650449753	1.682291636441e-08
-2.277899503708	3.578837566965e-10
-2.276995420456	7.602375795228e-07
-2.271179437637	6.143135292713e-08
-2.270417451859	1.001678474396e-07
-2.267885446548	5.772522543968e-07
-2.264431238174	1.928599163263e-08
-2.263206243515	1.891060339883e-07
-2.261254549026	5.491772624221e-08
-2.257189512253	1.322434385852e-07
-2.252531290054	9.890048645656e-11
-2.252440214157	5.018032060027e-07
-2.249468564987	7.939244804514e-08
-2.247855424881	7.617841213253e-08
-2.246911287308	2.905663770318e-08
-2.245601415634	6.805052492498e-13
-2.244191408157	2.094911480477e-09
-2.240112543106	4.416892090774e-07
-2.236829519272	1.554573362966e-07
-2.236359357834	4.209597285473e-08
-2.236349344254	4.401504468778e-09
-2.236085653305	9.308497822744e-11
-2.235920190811	8.352097885586e-11
-2.234033346176	8.006318386821e-09
-2.230576276779	3.968442821627e-07
-2.230322599411	7.463702213734e-09
-2.225484609604	2.164279978729e-11
-2.224027395248	9.296922030904e-09
-2.223373651505	3.611936496115e-07
-2.220743417740	5.429646614187e-07
-2.219590425491	2.015900313464e-09
-2.219333410263	1.971125340103e-09
-2.218013525009	3.370929016882e-07
-2.216202497482	2.089127564306e-08
-2.215890645981	5.501113097906e-09
-2.215729475021	5.202473629570e-08
-2.214517354965	8.574045035165e-09
-2.214060544968	3.213934776941e-07
-2.213748216629	2.137261076375e-07
-2.212750196457	4.787674879027e-08
-2.212732553482	4.194348667870e-09
-2.212378263474	3.669524914572e-08
-2.211169481277	3.043699453322e-07
-2.209065198898	2.932791277391e-07
-2.208427190781	4.772710361968e-08
-2.207556486130	2.825045518416e-07
-2.206506490707	2.693612556655e-07
-2.205815553665	2.572201665711e-07
-2.205413579941	2.518523744623e-07
-2.205350637436	2.486941505936e-07
-2.205350637436	2.486941505936e-07
-2.205315351486	1.076624858023e-07
-2.205262422562	2.516985014080e-07
-2.204225301743	2.025849478746e-08
-2.201964616776	5.220747873849e-09
-2.200580358505	3.465849532719e-09
-2.200235605240	1.722855010377e-08
-2.197881460190	3.612858302009e-08
-2.197036504745	1.286060248417e-11
-2.192773580551	7.546379704967e-08
-2.188306570053	3.163348104636e-08
-2.188136339188	5.059088094809e-09
-2.186383485794	2.060682231321e-08
-2.186074495316	9.665153791581e-09
-2.183094263077	3.869779844789e-08
-2.182185411453	2.366118505640e-08
-2.180920362473	4.365658260301e-10
-2.175646543503	8.482786991891e-08
-2.175117254257	1.463261447280e-07
-2.173302412033	2.668056773768e-08
-2.172623395920	2.284580085346e-08
-2.171681642532	7.527918889485e-07
-2.171646356583	5.730162726902e-09
-2.167547464371	3.744973251051e-10
-2.165762662888	1.660037277365e-08
-2.162189245224	2.115349300357e-07
-2.160711526871	3.189419955623e-08
-2.158459424973	4.096987078294e-08
-2.158085584641	1.037447539330e-08
-2.157399415970	4.286598505576e-11
-2.152833223343	6.083287182746e-09
-2.152737379074	2.592009468486e-07
-2.152327299118	1.811187770441e-08
-2.148569345474	3.723252090261e-08
-2.148133516312	8.033936849801e-09
-2.145642518997	2.984325149337e-07
-2.141741514206	4.344579806745e-08
-2.140449285507	4.332678268978e-09
-2.140022516251	3.336772648299e-07
-2.138041257858	1.136578575347e-08
-2.137975454330	3.986657686409e-08
-2.137426614761	1.872531385145e-09
-2.136944532394	3.777128633241e-08
-2.135227441788	4.429262897171e-09
-2.135188341141	3.674499347554e-07
-2.134691476822	1.260188638048e-08
-2.134131193161	5.173930892675e-11
-2.132013559341	8.665914628318e-09
-2.130583524704	3.968297377387e-07
-2.128781557083	2.734471784698e-09
-2.126616239548	2.678606615284e-09
-2.125901460648	4.216571070886e-08
-2.125717401505	4.317730366764e-07
-2.125027418137	1.635956704913e-07
-2.122261285782	2.521715893546e-09
-2.121742486954	2.558507079691e-09
-2.121149301529	4.379403493069e-08
-2.120585203171	7.128218817985e-07
-2.120175600052	2.391074302385e-09
-2.120175600052	2.391074302385e-09
-2.120163202286	4.615471238014e-07
-2.119480371475	9.525254119004e-09
-2.115536451340	4.692085192559e-08
-2.113522291183	5.072734525293e-07
-2.113503217697	5.027560163556e-10
-2.110732316971	6.806101036935e-10
-2.109558343887	9.087435263500e-09
-2.107487440109	4.943102570219e-08
-2.107058286667	5.820587777234e-09
-2.106580495834	8.978546320123e-09
-2.105932474136	4.531331264784e-08
-2.105517625809	5.557308717181e-07
-2.102618455887	1.785329924481e-08
-2.097093343735	4.929922527955e-08
-2.096419572830	4.861569096053e-08
-2.096100568771	1.807769201427e-09
-2.096031427383	6.068090148720e-07
-2.095785379410	4.045297035058e-09
-2.094706296921	4.067839021723e-09
-2.090420484543	1.436317630836e-08
-2.089020490646	5.041283228459e-08
-2.087250471115	5.152586505332e-08
-2.086891412735	1.598613760816e-09
-2.085822343826	7.740936077659e-09
-2.085170507431	6.667542047993e-07
-2.081762552261	6.402743988692e-09
-2.081641435623	4.967389836381e-08
-2.079595327377	4.682235042424e-10
-2.079316377640	5.544917229913e-08
-2.076751470566	1.743259799211e-08
-2.075267553329	5.152821764334e-07
-2.074850320816	5.341551724190e-08
-2.073528528214	4.343252990837e-10
-2.073266267776	7.340461807827e-07
-2.072121381760	5.359671246206e-08
-2.070109605789	1.389770365042e-08
-2.069523572922	1.454485467072e-08
-2.068642377853	4.905402186125e-08
-2.068375349045	2.564523732702e-09
-2.068095445633	6.309562504544e-07
-2.065522432327	5.069177957780e-08
-2.063790559769	4.708411197595e-09
-2.063460588455	3.766284907901e-08
-2.063264608383	1.963210475793e-07
-2.063133478165	4.679766007694e-08
-2.061135530472	1.218212725285e-08
-2.060797452927	7.845743506308e-07
-2.060709238052	1.736967788439e-08
-2.059934377670	4.172028763011e-08
-2.059434652328	9.290861162570e-09
-2.058699369431	3.803379101479e-08
-2.056113481522	3.616414485761e-08
-2.055775403976	3.549069299542e-08
-2.055051565170	1.444232532291e-08
-2.054762601852	3.098069317217e-08
-2.054762601852	3.098069317217e-08
-2.053079366684	2.579413107357e-08
-2.052883386612	5.157084743085e-08
-2.050443410873	2.242946915409e-08
-2.048255205154	8.182294484416e-07
-2.046849489212	4.695082563277e-08
-2.046839475632	3.445860745235e-08
-2.045848608017	2.052069769108e-08
-2.045559644699	3.073919285191e-08
-2.042634248734	2.684324845738e-08
-2.041661500931	3.757903272252e-08
-2.040500402451	3.874845668043e-08
-2.037251234055	4.219330644739e-08
-2.036077260971	8.431571265116e-07
-2.035923242569	1.481728472004e-08
-2.035501241684	4.723465688155e-08
-2.033415555954	4.555222072370e-08
-2.030853509903	5.823310093549e-08
-2.030032396317	4.752424123132e-08
-2.027038335800	5.538189662339e-08
-2.026829481125	6.823064777484e-08
-2.024633646011	8.442330387254e-07
-2.024471521378	5.825348328942e-08
-2.023619413376	7.368051338543e-08
-2.022364377975	6.589084177653e-08
-2.021332502365	6.804987442962e-08
-2.020813226700	6.346050804694e-08
-2.019967317581	6.771093556282e-08
-2.019844293594	6.786762515681e-08
-2.019529581070	6.247956898570e-08
-2.019529581070	6.247956898570e-08
-2.018122434616	1.060382920281e-07
-2.017175436020	3.986842189741e-08
-2.014200448990	8.304939812749e-07
-2.011028528214	1.659982177180e-07
-2.010602235794	1.632958471887e-08
-2.010093450546	4.592553773104e-07
-2.009298563004	3.638861499520e-08
-2.004977464676	8.276507908955e-07
-2.004880189896	5.224545405964e-08
-1.997134447098	8.254133451830e-07
-1.994513273239	4.626547527545e-08
-1.992832422256	2.208135257162e-08
-1.992800474167	3.427504873755e-08
-1.992103338242	8.518368479634e-08
-1.992056608200	1.989998004266e-07
-1.991835355759	4.672667541258e-08
-1.991665601730	1.145620731563e-08
-1.990801572800	8.264988910301e-07
-1.990148305893	5.456756655213e-08
-1.989648580551	2.713306464858e-07
-1.988967657089	3.289008554533e-09
-1.987883329391	6.118942973423e-08
-1.986090421677	8.341388615546e-07
-1.985726594925	2.257163763581e-08
-1.985158205032	6.550849928439e-08
-1.984349489212	3.432476689462e-11
-1.983101606369	8.486805481855e-07
-1.982058286667	6.842928864382e-08
-1.981920480728	8.572669677337e-07
-1.981920480728	8.572669677337e-07
-1.981546640396	8.485747190693e-07
-1.980424642563	8.449662970958e-07
-1.978649377823	6.975012782094e-08
-1.978569269180	8.462610717282e-07
-1.977410554886	5.493414669265e-09
-1.975984334946	8.577536627647e-07
-1.975059270859	5.106195207890e-08
-1.974984407425	6.707663803150e-08
-1.972698450089	8.468783905905e-07
-1.971090555191	6.442523564011e-08
-1.970459222794	3.096725916264e-07
-1.968727350235	8.322901051017e-07
-1.967892408371	1.765616784529e-08
-1.966988325119	6.335563431543e-08
-1.964123487473	8.335045432959e-07
-1.963026285172	7.370942182508e-08
-1.962711572647	5.443404155566e-08
-1.959110498428	7.998888977019e-07
-1.958690404892	4.461624226276e-08
-1.958240270615	5.108020402711e-08
-1.955883264542	2.779519485033e-08
-1.954863309860	6.529095693324e-07
-1.954339265823	4.022122015205e-07
-1.953598260880	4.354028661933e-08
-1.948788404465	3.304577285652e-08
-1.944998502731	2.071718193951e-08
-1.944594621658	3.344664485045e-07
-1.944594621658	3.344664485045e-07
-1.943843603134	1.805633207748e-08
-1.943840265274	3.375238492571e-07
-1.943235635757	4.425602265341e-07
-1.942862272263	3.389155012256e-07
-1.942499399185	4.242018423175e-07
-1.941884279251	2.746337963331e-08
-1.941699266434	3.344897588354e-07
-1.941105604172	6.200237551290e-07
-1.940407514572	3.327153582154e-07
-1.939025640488	3.321198065919e-07
-1.938940286636	1.229662747805e-09
-1.938491582870	2.978140154249e-07
-1.937584638596	3.355742949548e-07
-1.936099290848	3.355140547037e-07
-1.936069250107	1.558856590082e-07
-1.935922384262	4.433374958975e-07
-1.935877561569	7.933081834296e-07
-1.935795545578	3.090873885251e-08
-1.935795545578	3.090873885251e-08
-1.934715509415	7.255566065187e-08
-1.934594392776	3.382084576186e-07
-1.933091402054	3.433738326939e-07
-1.932092428207	7.893413063221e-08
-1.931616544724	3.497950989007e-07
-1.931259393692	4.304912128644e-07
-1.930201292038	3.527321839549e-07
-1.928897619247	3.590394717231e-07
-1.928861379623	3.855099104139e-07
-1.928861379623	3.855099104139e-07
-1.928437471390	8.120575238064e-07
-1.928431272507	4.146964159039e-07
-1.927760362625	3.626446501440e-07
-1.926890611649	3.962184306545e-07
-1.926869630814	3.662859344353e-07
-1.926487207413	1.390055117926e-08
-1.926330327988	3.737860049135e-07
-1.926278352737	3.863048431013e-07
-1.925685644150	1.681482845759e-07
-1.922291517258	2.159537831314e-07
-1.920651197433	9.575575339288e-08
-1.920382261276	3.843872602951e-07
-1.920189619064	8.216001154505e-07
-1.919645547867	9.166749658846e-08
-1.915415525436	6.900351314138e-08
-1.911400556564	8.140035129095e-07
-1.911387205124	4.054461170486e-08
-1.910108327866	5.343232957331e-08
-1.909863233566	3.926723583350e-10
-1.906204462051	5.225034823920e-08
-1.904709577560	4.245638113499e-08
-1.903553247452	4.997642234939e-07
-1.902172327042	8.058206127290e-07
-1.900374650955	1.339712522750e-07
-1.899181604385	3.290328101065e-08
-1.893466234207	3.048322908570e-08
-1.892572641373	8.089500719742e-07
-1.891772508621	7.058720113872e-09
-1.891134500504	3.896036011745e-08
-1.890701532364	3.510780949203e-08
-1.887564420700	2.287967094825e-08
-1.882673501968	8.049007154300e-07
-1.881426572800	1.839983026044e-08
-1.877542257309	5.597525280000e-08
-1.875036478043	1.581876330391e-08
-1.873718500137	2.533836861579e-08
-1.872877359390	2.194626587941e-08
-1.872531652451	7.934551665926e-07
-1.872371435165	2.478286048459e-08
-1.869570493698	5.397280941650e-07
-1.868391275406	1.235324393812e-08
-1.864675283432	3.832288283989e-10
-1.862190485001	7.940058717214e-07
-1.861472368240	9.628169605474e-09
-1.855160474777	1.038354724032e-07
-1.854265451431	7.128535837558e-09
-1.852846384048	3.518769204984e-08
-1.852398633957	1.791264960397e-08
-1.851716279984	7.826103412595e-07
-1.846740484238	5.089041866781e-09
-1.841150522232	7.770245140257e-07
-1.839201211929	5.653834601801e-07
-1.838846445084	3.330745727445e-09
-1.834762334824	3.644459700704e-08
-1.831431627274	3.456707774111e-09
-1.831225633621	7.435441460043e-11
-1.830550432205	7.638318804684e-07
-1.830501317978	1.167511299795e-09
-1.830067396164	2.632829231932e-08
-1.829113245010	1.062266328364e-08
-1.821540594101	1.535279912224e-10
-1.820974588394	3.644492058842e-08
-1.819963216782	7.424391787368e-07
-1.819246530533	3.300997337281e-08
-1.814005613327	2.212228344006e-08
-1.813080549240	4.150269857374e-08
-1.811820268631	5.737649941916e-07
-1.811719655991	5.282905582561e-11
-1.809420347214	7.298146777781e-07
-1.808032274246	4.649495840302e-08
-1.806791543961	2.705064939379e-08
-1.806299448013	5.233539982369e-08
-1.806299448013	5.233539982369e-08
-1.805678606033	4.532961460116e-08
-1.804671525955	4.269177830577e-08
-1.803297281265	4.318330476489e-08
-1.802980661392	6.901086168339e-09
-1.801594495773	4.134276946090e-08
-1.800670385361	9.118258085034e-10
-1.799584627151	4.318997601500e-08
-1.798945188522	7.291284498484e-07
-1.797384500504	2.631941586736e-08
-1.797353506088	3.426208757943e-08
-1.794928312302	3.058715295209e-08
-1.792409658432	2.727260419845e-08
-1.791680574417	1.243876793525e-08
-1.790782213211	2.256108790458e-08
-1.789904356003	2.699806691030e-08
-1.788484334946	7.203774839061e-07
-1.787862539291	4.610000161127e-09
-1.787574529648	2.492734622142e-08
-1.787082433701	5.854876144436e-07
-1.786574602127	2.166449228900e-08
-1.785601377487	2.268915371788e-08
-1.784741640091	1.210585246377e-07
-1.784346342087	2.078932692284e-08
-1.784224271774	1.775200060092e-08
-1.783686399460	1.990743337995e-08
-1.774189233780	5.417887015932e-09
